ANO,TIME MANDANTE,TIME VISITANTE,GOLS,VITORIA
1935,CORINTHIANS,SANTOS,7,1
1935,CORINTHIANS,JUVENTUS,4,1
1935,CORINTHIANS,PORTUGUESA SANTISTA,2,1
1935,JUVENTUS,CORINTHIANS,3,1
1935,SANTOS,CORINTHIANS,3,1
1935,CORINTHIANS,HESPANHA,3,1
1935,CORINTHIANS,PAULISTA (CA),3,1
1935,CORINTHIANS,PALMEIRAS,5,1
1935,CORINTHIANS,VASCO DA GAMA,0,0
1935,CORINTHIANS,VASCO DA GAMA,2,0
1935,PORTUGUESA SANTISTA,CORINTHIANS,3,0
1935,HESPANHA,CORINTHIANS,2,0
1935,CORINTHIANS,JUVENTUS,2,0
1935,VASCO DA GAMA,CORINTHIANS,7,1
1935,PAULISTA (CA),CORINTHIANS,6,1
1935,CORINTHIANS,SANTOS,2,0
1935,PALMEIRAS,CORINTHIANS,3,0
1935,PORTUGUESA SANTISTA,CORINTHIANS,1,1
1936,CORINTHIANS,ESTUDIANTES,1,1
1936,SANTOS,CORINTHIANS,3,1
1936,CORINTHIANS,HURACÁN,2,0
1936,HESPANHA,CORINTHIANS,6,1
1936,CORINTHIANS,SÃO PAULO,4,1
1936,CORINTHIANS,ESTUDANTES,6,1
1936,CORINTHIANS,PALMEIRAS,3,1
1936,HESPANHA,CORINTHIANS,4,1
1936,CORINTHIANS,PORTUGUESA SANTISTA,3,1
1936,CORINTHIANS,SANTOS,6,1
1936,CORINTHIANS,ALBION,4,1
1936,CORINTHIANS,SPR,7,1
1936,PALESTRA RIO PRETO,CORINTHIANS,12,1
1936,CORINTHIANS,ESTUDANTES,3,1
1936,PONTE PRETA,CORINTHIANS,2,0
1936,CORINTHIANS,SÃO PAULO,3,1
1936,YPIRANGA,CORINTHIANS,3,1
1936,BOTAFOGO,CORINTHIANS,7,1
1936,YPIRANGA,CORINTHIANS,2,1
1936,BAHIA,CORINTHIANS,9,1
1936,BAHIA,CORINTHIANS,3,1
1936,PAULISTA (CA),CORINTHIANS,7,1
1936,CORINTHIANS,JUVENTUS,2,1
1936,CORINTHIANS,LUSITANO (FC),8,1
1936,CORINTHIANS,SPR,3,1
1936,XV DE JAÚ,CORINTHIANS,5,1
1936,CORINTHIANS,SÃO PAULO,5,1
1937,CORINTHIANS,PAULISTA (CA),11,1
1937,CORINTHIANS,LUSITANO (FC),5,1
1937,PALMEIRAS,CORINTHIANS,2,0
1937,JUVENTUS,CORINTHIANS,6,0
1937,PORTUGUESA SANTISTA,CORINTHIANS,4,0
1937,CORINTHIANS,HESPANHA,2,0
1937,CORINTHIANS,ESTUDANTES,7,0
1937,SANTOS,CORINTHIANS,5,0
1937,PALMEIRAS,CORINTHIANS,1,0
1937,CORINTHIANS,PALMEIRAS,0,0
1937,PALMEIRAS,CORINTHIANS,3,0
1937,ATHLETICO PARANAENSE,CORINTHIANS,2,0
1937,BRITÂNIA,CORINTHIANS,4,0
1937,SELEÇÃO PARANAENSE,CORINTHIANS,2,0
1937,LUSITANO (FC),CORINTHIANS,5,1
1937,CORINTHIANS,JUVENTUS,4,1
1937,CORINTHIANS,HESPANHA,4,1
1937,ESTUDANTES,CORINTHIANS,1,1
1937,SANTOS,CORINTHIANS,4,0
1937,BOTAFOGO,CORINTHIANS,6,0
1937,VILLA NOVA,CORINTHIANS,3,0
1937,VILLA NOVA,CORINTHIANS,4,0
1937,CORINTHIANS,SPR,8,1
1937,CORINTHIANS,SÃO PAULO,1,1
1937,CORINTHIANS,PALMEIRAS,3,0
1937,CORINTHIANS,PORTUGUESA SANTISTA,5,1
1937,CORINTHIANS,SÃO PAULO,2,0
1937,PORTUGUESA SANTISTA,CORINTHIANS,5,0
1937,CORINTHIANS,YPIRANGA,3,0
1937,CORINTHIANS,SANTOS,1,1
1937,PALMEIRAS,CORINTHIANS,1,1
1937,JUVENTUS,CORINTHIANS,0,0
1937,CORINTHIANS,ESTUDANTES,3,1
1937,CORINTHIANS,PORTUGUESA,3,0
1938,SANTOS,CORINTHIANS,1,0
1938,YPIRANGA,CORINTHIANS,1,1
1938,GALÍCIA,CORINTHIANS,5,1
1938,BAHIA,CORINTHIANS,7,0
1938,BOTAFOGO,CORINTHIANS,2,0
1938,CORINTHIANS,PORTUGUESA SANTISTA,0,0
1938,CORINTHIANS,LUSITANO (FC),4,0
1938,CORINTHIANS,LUSITANO (FC),2,0
1938,CORINTHIANS,PALMEIRAS,4,0
1938,SPR,CORINTHIANS,3,1
1938,SÃO PAULO,CORINTHIANS,5,1
1938,PALMEIRAS,CORINTHIANS,5,0
1938,JUVENTUS,CORINTHIANS,2,1
1938,CORINTHIANS,SANTOS,1,1
1938,SÃO PAULO,CORINTHIANS,2,0
1938,CORINTHIANS,JUVENTUS,5,1
1938,CORINTHIANS,LUSITANO (FC),2,0
1938,SANTOS,CORINTHIANS,2,1
1938,PALMEIRAS,CORINTHIANS,0,0
1938,SÃO PAULO,CORINTHIANS,3,0
1938,SAVÓIA (VOTORANTIM),CORINTHIANS,2,0
1938,CORINTHIANS,SÃO PAULO,4,1
1938,CORINTHIANS,LUSITANO (FC),3,1
1938,CORINTHIANS,SANTOS,3,1
1938,PALMEIRAS,CORINTHIANS,3,0
1938,CORINTHIANS,HESPANHA,3,1
1938,CORINTHIANS,PALMEIRAS,2,0
1938,CORINTHIANS,FLAMENGO,4,0
1938,SANTOS,CORINTHIANS,5,1
1938,CORINTHIANS,SÃO PAULO,4,1
1938,PORTUGUESA,CORINTHIANS,3,1
1938,GUARANI,CORINTHIANS,1,1
1938,SPR,CORINTHIANS,5,1
1939,SANTOS,CORINTHIANS,3,1
1939,CORINTHIANS,LUSITANO (FC),4,1
1939,CORINTHIANS,HURACÁN,7,0
1939,CORINTHIANS,BANGU,3,0
1939,TAUBATÉ,CORINTHIANS,9,1
1939,CORINTHIANS,JUVENTUS,1,1
1939,CORINTHIANS,YPIRANGA,5,1
1939,PORTUGUESA,CORINTHIANS,4,1
1939,CORINTHIANS,SÃO PAULO,2,0
1939,CORINTHIANS,PORTUGUESA,2,0
1939,CORINTHIANS,JUVENTUS,6,1
1939,PORTUGUESA,CORINTHIANS,1,1
1939,CORINTHIANS,PALMEIRAS,6,0
1939,CORINTHIANS,HESPANHA,4,1
1939,CORINTHIANS,COMERCIAL (CAPITAL),4,1
1939,CORINTHIANS,YPIRANGA,6,1
1939,SÃO PAULO,CORINTHIANS,3,0
1939,CORINTHIANS,PORTUGUESA,3,1
1939,SANTOS,CORINTHIANS,0,0
1939,SPR,CORINTHIANS,5,1
1939,CORINTHIANS,PORTUGUESA SANTISTA,4,1
1939,JUVENTUS,CORINTHIANS,3,1
1939,CORINTHIANS,BOTAFOGO,1,0
1939,PALMEIRAS,CORINTHIANS,1,1
1939,CORINTHIANS,HESPANHA,6,1
1939,COMERCIAL (CAPITAL),CORINTHIANS,4,1
1939,YPIRANGA,CORINTHIANS,3,1
1939,CORINTHIANS,SÃO PAULO,1,1
1939,PORTUGUESA,CORINTHIANS,6,1
1939,CORINTHIANS,VASCO DA GAMA,6,0
1939,CORINTHIANS,SÃO PAULO,3,1
1939,CORINTHIANS,JUVENTUS,0,0
1939,CORINTHIANS,SANTOS,5,1
1940,CORINTHIANS,SPR,3,1
1940,PORTUGUESA SANTISTA,CORINTHIANS,6,1
1940,CORINTHIANS,SÃO PAULO,3,1
1940,GUARANI,CORINTHIANS,5,0
1940,CORINTHIANS,SÃO PAULO,5,1
1940,VASCO DA GAMA,CORINTHIANS,5,0
1940,FLUMINENSE,CORINTHIANS,8,0
1940,PALMEIRAS,CORINTHIANS,3,1
1940,CORINTHIANS,ATLÉTICO MINEIRO,6,1
1940,PALMEIRAS,CORINTHIANS,3,0
1940,YPIRANGA,CORINTHIANS,4,1
1940,CORINTHIANS,YPIRANGA,3,1
1940,CORINTHIANS,VASCO DA GAMA,3,0
1940,PIRASSUNUNGUENSE,CORINTHIANS,5,1
1940,JUVENTUS,CORINTHIANS,5,1
1940,COMERCIAL (CAPITAL),CORINTHIANS,7,1
1940,CORINTHIANS,HESPANHA,6,1
1940,PORTUGUESA SANTISTA,CORINTHIANS,6,0
1940,CORINTHIANS,FLUMINENSE,4,0
1940,PALMEIRAS,CORINTHIANS,2,0
1940,CORINTHIANS,SANTOS,5,1
1940,CORINTHIANS,BOTAFOGO,7,1
1940,CORINTHIANS,PORTUGUESA,4,0
1940,VASCO DA GAMA,CORINTHIANS,5,1
1940,CORINTHIANS,SPR,10,1
1940,CORINTHIANS,PALMEIRAS,2,1
1940,SÃO PAULO,CORINTHIANS,5,0
1940,FLAMENGO,CORINTHIANS,4,0
1940,SELEÇÃO DE NITERÓI,CORINTHIANS,2,0
1940,AMÉRICA,CORINTHIANS,3,1
1940,YPIRANGA,CORINTHIANS,2,1
1940,CORINTHIANS,JUVENTUS,6,0
1940,CORINTHIANS,YPIRANGA,5,1
1940,CORINTHIANS,PORTUGUESA SANTISTA,8,1
1940,CORINTHIANS,COMERCIAL (CAPITAL),5,1
1940,HESPANHA,CORINTHIANS,1,0
1940,CORINTHIANS,CRUZEIRO,9,1
1940,SÃO BENTO (MARÍLIA),CORINTHIANS,7,1
1940,CORINTHIANS,PORTUGUESA SANTISTA,3,1
1940,SANTOS,CORINTHIANS,6,1
1940,PORTUGUESA,CORINTHIANS,2,0
1940,PALMEIRAS,CORINTHIANS,2,0
1940,SPR,CORINTHIANS,2,0
1940,CORINTHIANS,SÃO PAULO,3,1
1941,CORINTHIANS,GIMNASIA Y ESGRIMA,2,0
1941,CORINTHIANS,SPR,6,1
1941,CORINTHIANS,PORTUGUESA,7,1
1941,SANTOS,CORINTHIANS,1,0
1941,CORINTHIANS,HESPANHA,4,1
1941,PALMEIRAS,CORINTHIANS,3,1
1941,CORINTHIANS,ATHLETICO PARANAENSE,8,1
1941,SPR,CORINTHIANS,5,1
1941,CORINTHIANS,SÃO PAULO,3,1
1941,SELEÇÃO PARANAENSE,CORINTHIANS,7,1
1941,FERROVIÁRIO,CORINTHIANS,9,1
1941,CORITIBA,CORINTHIANS,1,0
1941,CORINTHIANS,PORTUGUESA SANTISTA,2,1
1941,PORTUGUESA,CORINTHIANS,4,1
1941,CORINTHIANS,CORITIBA,10,1
1941,CORINTHIANS,JUVENTUS,3,1
1941,CORINTHIANS,SANTOS,7,1
1941,CORINTHIANS,COMERCIAL (CAPITAL),6,1
1941,PALMEIRAS,CORINTHIANS,2,0
1941,CORINTHIANS,BARROSO,7,1
1941,YPIRANGA,CORINTHIANS,2,0
1941,JUVENTUS,CORINTHIANS,4,1
1941,HESPANHA,CORINTHIANS,6,1
1941,CORINTHIANS,SPR,5,1
1941,SÃO PAULO,CORINTHIANS,3,1
1941,CORINTHIANS,YPIRANGA,2,1
1941,PORTUGUESA SANTISTA,CORINTHIANS,4,1
1941,CORINTHIANS,FLAMENGO,1,0
1941,CORINTHIANS,PORTUGUESA,3,1
1941,JUVENTUS,CORINTHIANS,4,0
1941,SANTOS,CORINTHIANS,5,1
1941,COMERCIAL (CAPITAL),CORINTHIANS,6,1
1941,CORINTHIANS,PALMEIRAS,2,0
1941,CORINTHIANS,SÃO PAULO,2,1
1941,INTERNACIONAL BEBEDOURO,CORINTHIANS,6,0
1941,CORINTHIANS,SPR,3,1
1941,PORTUGUESA SANTISTA,CORINTHIANS,4,1
1941,CORINTHIANS,FLAMENGO,9,1
1941,CORINTHIANS,FLUMINENSE,7,1
1941,JUVENTUS,CORINTHIANS,3,0
1942,JUVENTUS,CORINTHIANS,3,0
1942,CORINTHIANS,SÃO PAULO,6,0
1942,CORINTHIANS,FLUMINENSE,3,1
1942,CORINTHIANS,FLAMENGO,2,0
1942,CORINTHIANS,PALMEIRAS,5,1
1942,CORINTHIANS,PORTUGUESA,2,1
1942,CORINTHIANS,PORTUGUESA SANTISTA,5,1
1942,PORTUGUESA SANTISTA,CORINTHIANS,5,1
1942,SANTOS,CORINTHIANS,4,0
1942,CORINTHIANS,SPR,6,1
1942,CORINTHIANS,YPIRANGA,4,0
1942,CORINTHIANS,COMERCIAL (CAPITAL),9,1
1942,CORINTHIANS,CORITIBA,3,1
1942,CORINTHIANS,SÃO PAULO,6,0
1942,CORINTHIANS,PALMEIRAS,5,1
1942,HESPANHA,CORINTHIANS,8,1
1942,JUVENTUS,CORINTHIANS,4,1
1942,CORINTHIANS,YPIRANGA,4,1
1942,PALMEIRAS,CORINTHIANS,2,0
1942,CORINTHIANS,SÃO PAULO,3,1
1942,CORINTHIANS,PALMEIRAS,6,1
1942,COMERCIAL (CAPITAL),CORINTHIANS,5,1
1942,CORINTHIANS,SANTOS,8,1
1942,YPIRANGA,CORINTHIANS,5,0
1942,CORINTHIANS,HESPANHA,5,1
1942,PORTUGUESA,CORINTHIANS,3,1
1942,SELEÇÃO ARARAQUARA,CORINTHIANS,5,1
1942,SÃO PAULO,CORINTHIANS,6,0
1942,SPR,CORINTHIANS,10,1
1942,PORTUGUESA SANTISTA,CORINTHIANS,7,1
1942,CORINTHIANS,JUVENTUS,4,1
1942,CORINTHIANS,PALMEIRAS,4,1
1942,CORINTHIANS,FLAMENGO,6,0
1942,CORINTHIANS,BOTAFOGO,9,1
1942,CORINTHIANS,LIBERTAD,4,0
1943,BRITÂNIA,CORINTHIANS,2,1
1943,ATHLETICO PARANAENSE,CORINTHIANS,1,1
1943,CORITIBA,CORINTHIANS,3,1
1943,FIGUEIRENSE,CORINTHIANS,9,1
1943,AVAÍ,CORINTHIANS,7,1
1943,CORINTHIANS,VASCO DA GAMA,5,0
1943,CORINTHIANS,AMÉRICA,9,0
1943,CORINTHIANS,JABAQUARA (EX-HESPANHA),9,1
1943,PORTUGUESA,CORINTHIANS,7,1
1943,JUVENTUS,CORINTHIANS,4,0
1943,CORINTHIANS,SPR,8,1
1943,CORINTHIANS,SANTOS,3,1
1943,SÃO PAULO,CORINTHIANS,3,1
1943,CORINTHIANS,PORTUGUESA SANTISTA,4,0
1943,CORINTHIANS,PALMEIRAS,2,0
1943,COMERCIAL (CAPITAL),CORINTHIANS,3,1
1943,YPIRANGA,CORINTHIANS,2,1
1943,CORINTHIANS,FLUMINENSE,4,0
1943,SÃO PAULO,CORINTHIANS,2,0
1943,CORINTHIANS,PALMEIRAS,4,1
1943,JABAQUARA (EX-HESPANHA),CORINTHIANS,10,1
1943,CORINTHIANS,JUVENTUS,4,1
1943,CORINTHIANS,PORTUGUESA,3,1
1943,SPR,CORINTHIANS,8,1
1943,SANTOS,CORINTHIANS,7,1
1943,CORINTHIANS,COMERCIAL (CAPITAL),6,1
1943,SÃO BENTO (SOROCABA),CORINTHIANS,6,1
1943,CORINTHIANS,SÃO PAULO,2,0
1943,PALMEIRAS,CORINTHIANS,4,0
1943,CORINTHIANS,YPIRANGA,3,1
1943,CORINTHIANS,PORTUGUESA SANTISTA,7,1
1943,CORINTHIANS,FLUMINENSE,5,1
1943,CORINTHIANS,SANTOS,1,0
1943,PORTUGUESA SANTISTA,CORINTHIANS,3,1
1943,PONTE PRETA,CORINTHIANS,8,1
1944,CORINTHIANS,SANTOS,3,0
1944,CORINTHIANS,YPIRANGA,3,0
1944,CORINTHIANS,SPR,4,0
1944,CORINTHIANS,FLAMENGO,5,1
1944,CORINTHIANS,FLAMENGO,6,1
1944,CORINTHIANS,PALMEIRAS,5,1
1944,CORINTHIANS,SÃO PAULO,5,0
1944,CORINTHIANS,COMERCIAL (CAPITAL),10,1
1944,COMB. FLAMENGO/FLUMINENSE,CORINTHIANS,4,0
1944,CORINTHIANS,JUVENTUS,6,0
1944,JABAQUARA (EX-HESPANHA),CORINTHIANS,3,0
1944,CORINTHIANS,PORTUGUESA SANTISTA,7,1
1944,PORTUGUESA,CORINTHIANS,4,1
1944,PALMEIRAS,CORINTHIANS,5,0
1944,CORINTHIANS,PORTUGUESA SANTISTA,3,0
1944,CORINTHIANS,SPR,6,0
1944,SANTOS,CORINTHIANS,2,0
1944,CORINTHIANS,YPIRANGA,4,0
1944,SÃO PAULO,CORINTHIANS,1,1
1944,COMERCIAL (CAPITAL),CORINTHIANS,5,0
1944,JUVENTUS,CORINTHIANS,6,1
1944,CORINTHIANS,SANTOS,3,1
1944,VASCO DA GAMA,CORINTHIANS,2,0
1944,SPR,CORINTHIANS,3,1
1944,CORINTHIANS,JABAQUARA (EX-HESPANHA),4,1
1944,CORINTHIANS,PALMEIRAS,3,1
1944,YPIRANGA,CORINTHIANS,4,1
1944,CORINTHIANS,PORTUGUESA,6,1
1944,PORTUGUESA SANTISTA,CORINTHIANS,4,1
1944,CORINTHIANS,SÃO PAULO,4,0
1944,LUIZ DE QUEIROZ (AA),CORINTHIANS,12,1
1944,SELEÇAO ESTUDANTINA (CAMPINAS),CORINTHIANS,3,0
1944,BRAGANTINO,CORINTHIANS,4,1
1944,BAURU,CORINTHIANS,3,1
1944,BRASIL DE GARÇA,CORINTHIANS,10,1
1944,SELEÇÃO DE SANTO ANDRÉ,CORINTHIANS,7,1
1944,CORINTHIANS,JABAQUARA (EX-HESPANHA),7,0
1945,CORINTHIANS,SÃO PAULO,8,0
1945,PALMEIRAS,CORINTHIANS,2,0
1945,CORINTHIANS,COMERCIAL (CAPITAL),5,1
1945,PORTUGUESA SANTISTA,CORINTHIANS,3,1
1945,CORINTHIANS,JUVENTUS,1,0
1945,CORINTHIANS,PORTUGUESA,4,0
1945,COMERCIAL (CAPITAL),CORINTHIANS,5,1
1945,SÃO PAULO,CORINTHIANS,5,0
1945,CORINTHIANS,YPIRANGA,4,1
1945,CORINTHIANS,JABAQUARA (EX-HESPANHA),8,1
1945,CORINTHIANS,SANTOS,3,1
1945,PALMEIRAS,CORINTHIANS,4,0
1945,CORINTHIANS,SPR,3,1
1945,CORINTHIANS,FLAMENGO,8,0
1945,ATLÉTICO MINEIRO,CORINTHIANS,3,1
1945,ATLÉTICO MINEIRO,CORINTHIANS,3,1
1945,CORINTHIANS,PORTUGUESA SANTISTA,5,1
1945,JUVENTUS,CORINTHIANS,6,0
1945,CORINTHIANS,COMERCIAL (CAPITAL),9,1
1945,SÃO BENTO (MARÍLIA),CORINTHIANS,5,1
1945,CORINTHIANS,SÃO PAULO,3,1
1945,YPIRANGA,CORINTHIANS,1,1
1945,JABAQUARA (EX-HESPANHA),CORINTHIANS,5,1
1945,CORINTHIANS,PALMEIRAS,3,1
1945,SANTOS,CORINTHIANS,3,0
1945,SPR,CORINTHIANS,3,1
1945,PORTUGUESA,CORINTHIANS,2,1
1945,CORINTHIANS,PALMEIRAS,4,0
1945,PORTUGUESA RIBEIRÃO PRETO,CORINTHIANS,7,1
1945,JACAREZINHO,CORINTHIANS,2,0
1945,CORINTHIANS,INTERNACIONAL,5,1
1945,PORTUGUESA,CORINTHIANS,7,0
1945,JABAQUARA (EX-HESPANHA),CORINTHIANS,10,0
1945,BAHIA,CORINTHIANS,1,1
1945,BOTAFOGO,CORINTHIANS,4,0
1945,GALÍCIA,CORINTHIANS,4,1
1945,GALÍCIA,CORINTHIANS,5,1
1945,BAHIA,CORINTHIANS,1,1
1945,CORINTHIANS,LIBERTAD,6,0
1945,PALMEIRAS,CORINTHIANS,6,0
1946,SÃO PAULO,CORINTHIANS,6,0
1946,CORINTHIANS,JABAQUARA (EX-HESPANHA),6,1
1946,CORINTHIANS,SPR,3,1
1946,CORINTHIANS,JABAQUARA (EX-HESPANHA),8,1
1946,CORINTHIANS,SÃO CRISTÓVÃO,9,1
1946,PALMEIRAS,CORINTHIANS,5,0
1946,SÃO PAULO,CORINTHIANS,5,0
1946,ATLÉTICO MINEIRO,CORINTHIANS,2,0
1946,ATLÉTICO MINEIRO,CORINTHIANS,5,0
1946,CORINTHIANS,COMERCIAL (CAPITAL),7,1
1946,CORINTHIANS,FLUMINENSE,2,0
1946,SPR,CORINTHIANS,4,1
1946,CORINTHIANS,SANTOS,6,1
1946,CORINTHIANS,BOTAFOGO,6,1
1946,BATATAIS,CORINTHIANS,7,0
1946,CORINTHIANS,AMÉRICA,1,1
1946,PORTUGUESA SANTISTA,CORINTHIANS,1,1
1946,CORINTHIANS,PORTUGUESA,3,1
1946,CORINTHIANS,ATLÉTICO MINEIRO,2,0
1946,CORINTHIANS,SÃO PAULO,3,0
1946,MOGIANA,CORINTHIANS,4,1
1946,YPIRANGA,CORINTHIANS,6,1
1946,CORINTHIANS,PALMEIRAS,1,1
1946,JABAQUARA (EX-HESPANHA),CORINTHIANS,5,1
1946,JUVENTUS,CORINTHIANS,5,1
1946,CORINTHIANS,SANTOS,6,0
1946,SELEÇÃO BAURU,CORINTHIANS,7,1
1946,CORINTHIANS,SPR,3,1
1946,SANTOS,CORINTHIANS,3,1
1946,CORINTHIANS,JUVENTUS,2,0
1946,CORINTHIANS,PORTUGUESA SANTISTA,7,1
1946,PORTUGUESA,CORINTHIANS,3,1
1946,CORINTHIANS,JABAQUARA (EX-HESPANHA),11,1
1946,SÃO PAULO,CORINTHIANS,3,0
1946,COMERCIAL (CAPITAL),CORINTHIANS,2,1
1946,PALMEIRAS,CORINTHIANS,7,1
1946,CORINTHIANS,YPIRANGA,5,1
1946,CORINTHIANS,JUVENTUS,6,1
1946,CORINTHIANS,SÃO CRISTÓVÃO,5,1
1946,CORINTHIANS,RIVER PLATE,3,0
1947,FERROVIÁRIO SÃO CARLOS,CORINTHIANS,9,1
1947,CORINTHIANS,BOCA JUNIORS,8,0
1947,ATLÉTICO PIRACICABANO,CORINTHIANS,6,1
1947,CORINTHIANS,YPIRANGA,13,1
1947,PORTUGUESA,CORINTHIANS,5,0
1947,CORINTHIANS,SÃO PAULO,6,1
1947,SÃO PAULO,CORINTHIANS,5,1
1947,CORINTHIANS,PORTUGUESA,3,1
1947,CORINTHIANS,PALMEIRAS,3,0
1947,CORINTHIANS,JABAQUARA (EX-HESPANHA),8,1
1947,SANTOS,CORINTHIANS,5,1
1947,CORINTHIANS,YPIRANGA,5,1
1947,MOGIANA,CORINTHIANS,7,1
1947,CORINTHIANS,PORTUGUESA SANTISTA,1,1
1947,CORINTHIANS,COMERCIAL (CAPITAL),5,1
1947,PALMEIRAS,CORINTHIANS,4,0
1947,CORINTHIANS,NACIONAL,4,1
1947,CORINTHIANS,PORTUGUESA,4,0
1947,UBERLÂNDIA,CORINTHIANS,6,1
1947,MONTE AZUL,CORINTHIANS,3,1
1947,JUVENTUS,CORINTHIANS,6,1
1947,SELEÇÃO DE PINHAL,CORINTHIANS,4,1
1947,CORINTHIANS,SÃO PAULO,2,0
1947,CORINTHIANS,JUVENTUS,2,0
1947,COMERCIAL (CAPITAL),CORINTHIANS,5,1
1947,CORINTHIANS,PORTUGUESA SANTISTA,4,0
1947,JABAQUARA (EX-HESPANHA),CORINTHIANS,4,1
1947,YPIRANGA,CORINTHIANS,4,1
1947,CORINTHIANS,SANTOS,3,1
1947,XV DE JAÚ,CORINTHIANS,3,1
1947,CORINTHIANS,PALMEIRAS,2,1
1947,CORINTHIANS,COMBINADO MIRAMAR,2,0
1947,PORTUGUESA,CORINTHIANS,1,0
1947,GRÊMIO,CORINTHIANS,1,1
1947,CORINTHIANS,CORINTHIANS,3,1
1947,NACIONAL,CORINTHIANS,3,1
1948,SÃO PAULO,CORINTHIANS,2,0
1948,PORTUGUESA SANTISTA,CORINTHIANS,3,1
1948,CORINTHIANS,RIVER PLATE,3,1
1948,CORINTHIANS,BOCA JUNIORS,2,0
1948,FRANCANA,CORINTHIANS,6,0
1948,CORINTHIANS,NACIONAL,5,1
1948,PONTE PRETA,CORINTHIANS,4,1
1948,BATATAIS,CORINTHIANS,2,1
1948,AMÉRICA (RIO PRETO),CORINTHIANS,1,1
1948,LINENSE,CORINTHIANS,4,0
1948,OLARIA,CORINTHIANS,6,1
1948,CORINTHIANS,YPIRANGA,6,1
1948,CORINTHIANS,PORTUGUESA,5,1
1948,PALMEIRAS,CORINTHIANS,6,0
1948,CORINTHIANS,PORTUGUESA,3,1
1948,CORINTHIANS,PALMEIRAS,2,0
1948,CORINTHIANS,SANTOS,3,0
1948,CORINTHIANS,PORTUGUESA SANTISTA,6,1
1948,CORINTHIANS,SOUTHAMPTON,3,0
1948,JUVENTUS,CORINTHIANS,2,1
1948,SÃO PAULO,CORINTHIANS,4,0
1948,JABAQUARA (EX-HESPANHA),CORINTHIANS,2,1
1948,CORINTHIANS,NACIONAL,5,1
1948,SANTOS,CORINTHIANS,5,0
1948,CORINTHIANS,SÃO PAULO,2,0
1948,UBERABA,CORINTHIANS,4,1
1948,CORINTHIANS,TORINO,3,1
1948,PORTUGUESA,CORINTHIANS,2,1
1948,CORINTHIANS,YPIRANGA,5,0
1948,CORINTHIANS,COMERCIAL (CAPITAL),3,1
1948,CORINTHIANS,PALMEIRAS,2,0
1948,PORTUGUESA SANTISTA,CORINTHIANS,7,1
1948,PALMEIRAS,CORINTHIANS,3,0
1948,CORINTHIANS,JABAQUARA (EX-HESPANHA),3,1
1948,YPIRANGA,CORINTHIANS,4,0
1948,NACIONAL,CORINTHIANS,6,1
1948,CORINTHIANS,SANTOS,5,0
1948,SÃO PAULO,CORINTHIANS,2,0
1948,COMERCIAL (CAPITAL),CORINTHIANS,8,1
1948,CORINTHIANS,PORTUGUESA,6,0
1948,HEPACARÉ,CORINTHIANS,6,1
1948,PONTE PRETA,CORINTHIANS,6,1
1948,CORINTHIANS,JUVENTUS,4,0
1948,PALMEIRAS,CORINTHIANS,3,1
1949,CORINTHIANS,PALMEIRAS,5,1
1949,CORINTHIANS,PORTUGUESA,6,1
1949,CORINTHIANS,FLUMINENSE,3,0
1949,RIO PRETO,CORINTHIANS,4,0
1949,CORINTHIANS,BOTAFOGO,5,1
1949,TAUBATÉ,CORINTHIANS,5,1
1949,PRUDENTINA,CORINTHIANS,2,0
1949,GUARANI,CORINTHIANS,3,1
1949,SANTA CRUZ,CORINTHIANS,6,1
1949,SANTOS,CORINTHIANS,3,0
1949,ATHLETICO PARANAENSE,CORINTHIANS,6,0
1949,ATHLETICO PARANAENSE,CORINTHIANS,5,1
1949,NOROESTE,CORINTHIANS,6,1
1949,LINENSE,CORINTHIANS,3,0
1949,SÃO CAETANO EC,CORINTHIANS,4,1
1949,CORINTHIANS,PORTUGUESA,2,1
1949,CORINTHIANS,PALMEIRAS,7,1
1949,CORINTHIANS,ARSENAL,2,0
1949,JUVENTUS,CORINTHIANS,5,1
1949,CORINTHIANS,RAPID VIENA,4,0
1949,CORINTHIANS,NACIONAL,6,1
1949,CORINTHIANS,PORTUGUESA,8,0
1949,CORINTHIANS,XV DE PIRACICABA,6,1
1949,YPIRANGA,CORINTHIANS,8,0
1949,SANTOS,CORINTHIANS,3,0
1949,FRANCANA,CORINTHIANS,4,1
1949,CORINTHIANS,JABAQUARA (EX-HESPANHA),3,1
1949,PALMEIRAS,CORINTHIANS,1,1
1949,CORINTHIANS,COMERCIAL (CAPITAL),5,0
1949,CORINTHIANS,SÃO PAULO,5,0
1949,PORTUGUESA SANTISTA,CORINTHIANS,3,0
1949,PORTUGUESA,CORINTHIANS,4,1
1949,JABAQUARA (EX-HESPANHA),CORINTHIANS,3,1
1949,NACIONAL,CORINTHIANS,3,0
1949,COMERCIAL (CAPITAL),CORINTHIANS,2,0
1949,CORINTHIANS,SANTOS,0,0
1949,CORINTHIANS,JUVENTUS,2,0
1949,XV DE PIRACICABA,CORINTHIANS,4,0
1949,CORINTHIANS,PALMEIRAS,2,0
1949,CORINTHIANS,PORTUGUESA SANTISTA,5,1
1949,CORINTHIANS,YPIRANGA,2,0
1949,CORINTHIANS,MALMOE,8,0
1949,SÃO PAULO,CORINTHIANS,6,0
1949,FLAMENGO,CORINTHIANS,8,0
1949,CORINTHIANS,SÃO PAULO,5,1
1950,PONTE PRETA,CORINTHIANS,5,1
1950,CORINTHIANS,PALMEIRAS,5,1
